name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;255;0;421;3159;1068;3159;1044;0
header;198;188;198;229;1847;229;1847;188
A;1011;251;1011;279;1035;279;1035;251
A;649;553;649;555;650;555;650;553
B;639;667;639;701;692;701;692;667
A;1031;676;1031;679;1033;679;1033;676
B;1017;933;1017;959;1037;959;1037;933
A;362;1079;362;1083;368;1083;368;1079
B;881;1405;881;1433;907;1433;907;1405
C;1017;1607;1017;1637;1039;1637;1039;1607
D;1023;2291;1023;2321;1045;2321;1045;2291
B;491;2935;491;2950;512;2950;512;2935
A;1042;2951;1042;2952;1042;2952;1042;2951
A;967;2984;967;2986;969;2986;969;2984
