name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;219;0;290;3167;1022;3167;998;0
header;143;211;143;248;1770;248;1770;211
A;679;114;679;119;684;119;684;114
A;947;272;947;306;972;306;972;272
A;921;280;921;296;930;296;930;280
B;852;595;852;610;875;610;875;595
A;338;600;338;608;345;608;345;600
B;945;940;945;970;969;970;969;940
A;245;1017;245;1025;253;1025;253;1017
A;273;1110;273;1117;280;1117;280;1110
C;948;1639;948;1667;968;1667;968;1639
A;652;1979;652;1985;657;1985;657;1979
A;921;2163;921;2179;929;2179;929;2163
C;332;2371;332;2399;362;2399;362;2371
D;948;2526;948;2553;970;2553;970;2526
B;491;2592;491;2619;510;2619;510;2592
B;347;2813;347;2839;364;2839;364;2813
B;398;2840;398;2867;433;2867;433;2840
