name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1089;0;1065;3177;1912;3177;1912;0
header;264;238;264;276;1908;276;1908;238
A;1261;297;1261;323;1275;323;1275;297
A;1092;300;1092;327;1115;327;1115;300
A;1144;677;1144;678;1144;678;1144;677
B;1092;978;1092;1007;1115;1007;1115;978
A;1758;1221;1758;1246;1772;1246;1772;1221
A;1204;1380;1204;1380;1205;1380;1205;1380
A;1854;1550;1854;1550;1854;1550;1854;1550
C;1091;1656;1091;1688;1113;1688;1113;1656
A;1221;1837;1221;1838;1221;1838;1221;1837
A;1089;1851;1089;1852;1089;1852;1089;1851
A;1078;1865;1078;1868;1078;1868;1078;1865
A;1088;1963;1088;1963;1088;1963;1088;1963
A;1411;2186;1411;2187;1413;2187;1413;2186
D;1088;2328;1088;2355;1111;2355;1111;2328
A;1816;2382;1816;2382;1816;2382;1816;2382
A;1302;2509;1302;2511;1302;2511;1302;2509
