name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1063;0;1063;3171;1950;3171;1950;0
header;274;208;274;250;1857;250;1857;208
A;1078;267;1078;292;1098;292;1098;267
A;1776;318;1776;343;1790;343;1790;318
A;1595;320;1595;326;1600;326;1600;320
A;1720;591;1720;616;1733;616;1733;591
A;1301;690;1301;694;1305;694;1305;690
B;1085;939;1085;965;1104;965;1104;939
A;1542;1194;1542;1200;1548;1200;1548;1194
C;1086;1688;1086;1717;1107;1717;1107;1688
A;1199;1708;1199;1712;1204;1712;1204;1708
D;1085;2356;1085;2382;1107;2382;1107;2356
